GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.DictionaryLiteralContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ForInStatementContext,47,0,4,0,11,0,10,0,8,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.DictionaryLiteralItemContext,33,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ControlTransferStatementContext,53,0,4,0,12,0,11,0,9,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftBaseListener,535,0,0,0,533,0,533,0,533,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.RawValueAssignmentContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.LabeledStatementContext,41,0,4,0,10,0,9,0,7,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.OperatorHeadContext,28,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.SetterNameContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.SuperclassInitializerExpressionContext,23,0,4,0,7,0,6,0,4,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.TypeAnnotationContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.WildcardPatternContext,23,0,4,0,7,0,6,0,4,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.FallthroughStatementContext,23,0,4,0,7,0,6,0,4,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ExplicitMemberExpression2Context,40,0,4,0,8,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.CaseItemListContext,33,0,4,0,9,0,8,0,6,0
